"State","Crop","Calendar","Mandi Arrival Quantity (AgMarknet) (AgMarknet)","Mandi Modal Price (AgMarknet)"
"Uttar Pradesh","Paddy","22 Jan 2012","1720.50","1105.02"
"Uttar Pradesh","Paddy","23 Jan 2012","33073.20","1083.07"
"Uttar Pradesh","Paddy","24 Jan 2012","41697.90","1080.46"
"Uttar Pradesh","Paddy","25 Jan 2012","31601.30","1079.49"
"Uttar Pradesh","Paddy","26 Jan 2012","26812.00","1081.33"
"Uttar Pradesh","Paddy","27 Jan 2012","42684.50","1081.63"
"Uttar Pradesh","Paddy","28 Jan 2012","5779.00","1083.82"
"Uttar Pradesh","Paddy","29 Jan 2012","723.50","1102.08"
"Uttar Pradesh","Paddy","30 Jan 2012","10426.50","1078.17"
"Uttar Pradesh","Paddy","31 Jan 2012","29002.00","1081.90"
"Uttar Pradesh","Paddy","01 Feb 2012","3475.60","1071.51"
"Uttar Pradesh","Paddy","02 Feb 2012","48170.50","1080.12"
"Uttar Pradesh","Paddy","03 Feb 2012","49750.30","1079.82"
"Uttar Pradesh","Paddy","04 Feb 2012","2852.00","1075.83"
"Uttar Pradesh","Paddy","05 Feb 2012","988.50","1072.71"
"Uttar Pradesh","Paddy","06 Feb 2012","18516.70","1080.70"
"Uttar Pradesh","Paddy","07 Feb 2012","17514.70","1079.82"
"Uttar Pradesh","Paddy","08 Feb 2012","26437.00","1079.81"
"Uttar Pradesh","Paddy","09 Feb 2012","6737.20","1077.14"
"Uttar Pradesh","Paddy","10 Feb 2012","11525.10","1084.00"
"Uttar Pradesh","Paddy","11 Feb 2012","29559.80","1079.75"
"Uttar Pradesh","Paddy","12 Feb 2012","969.50","1073.92"
"Uttar Pradesh","Paddy","13 Feb 2012","19399.00","1079.16"
"Uttar Pradesh","Paddy","14 Feb 2012","190905.00","1080.02"
"Uttar Pradesh","Paddy","15 Feb 2012","18352.00","1079.25"
"Uttar Pradesh","Paddy","16 Feb 2012","12299.00","1082.83"
"Uttar Pradesh","Paddy","17 Feb 2012","10439.50","1079.12"
"Uttar Pradesh","Paddy","18 Feb 2012","7632.50","1078.29"
"Uttar Pradesh","Paddy","19 Feb 2012","868.50","1073.88"
"Uttar Pradesh","Paddy","20 Feb 2012","4480.50","1076.44"
"Uttar Pradesh","Paddy","21 Feb 2012","5797.00","1079.00"
"Uttar Pradesh","Paddy","22 Feb 2012","10046.50","1078.67"
"Uttar Pradesh","Paddy","23 Feb 2012","9541.00","1079.22"
"Uttar Pradesh","Paddy","24 Feb 2012","11875.00","1079.22"
"Uttar Pradesh","Paddy","25 Feb 2012","10167.50","1079.12"
"Uttar Pradesh","Paddy","26 Feb 2012","685.50","1076.16"
"Uttar Pradesh","Paddy","27 Feb 2012","7370.50","1075.55"
"Uttar Pradesh","Paddy","28 Feb 2012","12332.00","1079.07"
"Uttar Pradesh","Paddy","29 Feb 2012","8411.60","1078.57"
"Uttar Pradesh","Paddy","01 Mar 2012","6876.00","1079.28"
"Uttar Pradesh","Paddy","02 Mar 2012","7584.70","1079.36"
"Uttar Pradesh","Paddy","03 Mar 2012","1701.60","1074.46"
"Uttar Pradesh","Paddy","04 Mar 2012","6992.00","1079.52"
"Uttar Pradesh","Paddy","05 Mar 2012","5500.40","1078.16"
"Uttar Pradesh","Paddy","06 Mar 2012","1569.00","1090.55"
"Uttar Pradesh","Paddy","07 Mar 2012","4220.50","1086.93"
"Uttar Pradesh","Paddy","08 Mar 2012","493.50","1121.65"
"Uttar Pradesh","Paddy","09 Mar 2012","827.00","1121.48"
"Uttar Pradesh","Paddy","10 Mar 2012","1464.20","1092.10"
"Uttar Pradesh","Paddy","11 Mar 2012","662.70","1146.18"
"Uttar Pradesh","Paddy","12 Mar 2012","2758.00","1078.92"
"Uttar Pradesh","Paddy","13 Mar 2012","3006.50","1077.25"
"Uttar Pradesh","Paddy","14 Mar 2012","2618.50","1082.47"
"Uttar Pradesh","Paddy","15 Mar 2012","5688.50","921.62"
"Uttar Pradesh","Paddy","16 Mar 2012","3752.50","951.27"
"Uttar Pradesh","Paddy","17 Mar 2012","3543.20","1076.15"
"Uttar Pradesh","Paddy","18 Mar 2012","283.50","1100.38"
"Uttar Pradesh","Paddy","19 Mar 2012","4376.00","1078.96"
"Uttar Pradesh","Paddy","20 Mar 2012","2604.40","1057.60"
"Uttar Pradesh","Paddy","21 Mar 2012","2920.20","1063.54"
"Uttar Pradesh","Paddy","22 Mar 2012","7981.40","1067.31"
"Uttar Pradesh","Paddy","23 Mar 2012","7340.50","1040.73"
"Uttar Pradesh","Paddy","24 Mar 2012","3304.50","1059.58"
"Uttar Pradesh","Paddy","25 Mar 2012","301.50","1099.85"
"Uttar Pradesh","Paddy","26 Mar 2012","1420.50","1063.61"
"Uttar Pradesh","Paddy","27 Mar 2012","3088.60","1052.27"
"Uttar Pradesh","Paddy","28 Mar 2012","3913.90","1062.06"
"Uttar Pradesh","Paddy","29 Mar 2012","2991.00","1069.41"
"Uttar Pradesh","Paddy","30 Mar 2012","4454.50","1074.55"
"Uttar Pradesh","Paddy","31 Mar 2012","2483.50","1059.78"
"Uttar Pradesh","Paddy","01 Apr 2012","961.50","1073.31"
"Uttar Pradesh","Paddy","02 Apr 2012","2692.50","1071.88"
"Uttar Pradesh","Paddy","03 Apr 2012","9367.00","1075.31"
"Uttar Pradesh","Paddy","04 Apr 2012","6871.00","1077.61"
"Uttar Pradesh","Paddy","05 Apr 2012","9412.00","1078.60"
"Uttar Pradesh","Paddy","06 Apr 2012","842.20","1061.67"
"Uttar Pradesh","Paddy","07 Apr 2012","1551.00","1058.97"
"Uttar Pradesh","Paddy","08 Apr 2012","318.00","1059.93"
"Uttar Pradesh","Paddy","09 Apr 2012","4591.00","1076.77"
"Uttar Pradesh","Paddy","10 Apr 2012","4264.20","1074.12"
"Uttar Pradesh","Paddy","11 Apr 2012","2752.70","1074.69"
"Uttar Pradesh","Paddy","12 Apr 2012","4389.00","1071.30"
"Uttar Pradesh","Paddy","13 Apr 2012","2031.00","1071.29"
"Uttar Pradesh","Paddy","14 Apr 2012","5476.30","1076.45"
"Uttar Pradesh","Paddy","15 Apr 2012","272.30","1071.80"
"Uttar Pradesh","Paddy","16 Apr 2012","6304.30","1077.45"
"Uttar Pradesh","Paddy","17 Apr 2012","35931.50","1079.67"
"Uttar Pradesh","Paddy","18 Apr 2012","7673.00","1078.61"
"Uttar Pradesh","Paddy","19 Apr 2012","2962.00","1075.84"
"Uttar Pradesh","Paddy","20 Apr 2012","2412.00","1075.22"
"Uttar Pradesh","Paddy","21 Apr 2012","2978.20","1073.84"
"Uttar Pradesh","Paddy","22 Apr 2012","3078.50","1082.21"
"Uttar Pradesh","Paddy","23 Apr 2012","2689.50","1074.26"
"Uttar Pradesh","Paddy","24 Apr 2012","1851.10","1071.02"
"Uttar Pradesh","Paddy","25 Apr 2012","3065.00","1077.80"
"Uttar Pradesh","Paddy","26 Apr 2012","3557.50","1076.49"
"Uttar Pradesh","Paddy","27 Apr 2012","3910.30","1079.28"
"Uttar Pradesh","Paddy","28 Apr 2012","3545.50","1074.32"
"Uttar Pradesh","Paddy","29 Apr 2012","1395.00","1079.44"
"Uttar Pradesh","Paddy","30 Apr 2012","3086.80","1072.96"
"Uttar Pradesh","Paddy","01 May 2012","2645.80","1071.45"
"Uttar Pradesh","Paddy","02 May 2012","1915.50","1074.94"
"Uttar Pradesh","Paddy","03 May 2012","2067.80","1075.27"
"Uttar Pradesh","Paddy","04 May 2012","6533.90","1078.59"
"Uttar Pradesh","Paddy","05 May 2012","383.70","1050.52"
"Uttar Pradesh","Paddy","06 May 2012","291.00","1073.81"
"Uttar Pradesh","Paddy","07 May 2012","2485.00","1049.29"
"Uttar Pradesh","Paddy","08 May 2012","2217.10","1051.79"
"Uttar Pradesh","Paddy","09 May 2012","2177.20","1052.95"
"Uttar Pradesh","Paddy","10 May 2012","2679.70","1054.65"
"Uttar Pradesh","Paddy","11 May 2012","1543.20","1047.68"
"Uttar Pradesh","Paddy","12 May 2012","1773.00","1046.74"
"Uttar Pradesh","Paddy","13 May 2012","180.00","1048.11"
"Uttar Pradesh","Paddy","14 May 2012","2323.50","1051.03"
"Uttar Pradesh","Paddy","15 May 2012","1375.20","1050.24"
"Uttar Pradesh","Paddy","16 May 2012","349.98","1245.92"
"Uttar Pradesh","Paddy","17 May 2012","2386.60","1043.37"
"Uttar Pradesh","Paddy","18 May 2012","1928.70","1046.44"
"Uttar Pradesh","Paddy","19 May 2012","1883.00","1041.08"
"Uttar Pradesh","Paddy","20 May 2012","164.00","1014.08"
"Uttar Pradesh","Paddy","21 May 2012","2082.00","1045.24"
"Uttar Pradesh","Paddy","22 May 2012","1559.70","1041.23"
"Uttar Pradesh","Paddy","23 May 2012","1758.30","1044.27"
"Uttar Pradesh","Paddy","24 May 2012","1494.70","1046.29"
"Uttar Pradesh","Paddy","25 May 2012","1287.50","1044.61"
"Uttar Pradesh","Paddy","26 May 2012","1220.00","1033.81"
"Uttar Pradesh","Paddy","27 May 2012","172.50","1020.63"
"Uttar Pradesh","Paddy","28 May 2012","1585.00","1039.26"
"Uttar Pradesh","Paddy","29 May 2012","1882.50","1038.64"
"Uttar Pradesh","Paddy","30 May 2012","1518.50","1039.43"
"Uttar Pradesh","Paddy","31 May 2012","855.50","985.94"
"Uttar Pradesh","Paddy","01 Jun 2012","450.50","1029.86"
"Uttar Pradesh","Paddy","02 Jun 2012","1820.50","1041.92"
"Uttar Pradesh","Paddy","03 Jun 2012","168.50","979.82"
"Uttar Pradesh","Paddy","04 Jun 2012","1514.00","1039.41"
"Uttar Pradesh","Paddy","05 Jun 2012","1704.10","1047.27"
"Uttar Pradesh","Paddy","06 Jun 2012","1506.00","1034.70"
"Uttar Pradesh","Paddy","07 Jun 2012","1298.00","1032.82"
"Uttar Pradesh","Paddy","08 Jun 2012","1262.70","1042.60"
"Uttar Pradesh","Paddy","09 Jun 2012","1168.20","1033.42"
"Uttar Pradesh","Paddy","10 Jun 2012","180.50","1016.21"
"Uttar Pradesh","Paddy","11 Jun 2012","1259.50","1037.32"
"Uttar Pradesh","Paddy","12 Jun 2012","1170.50","1015.96"
"Uttar Pradesh","Paddy","13 Jun 2012","1226.30","1038.19"
"Uttar Pradesh","Paddy","14 Jun 2012","1267.50","1034.46"
"Uttar Pradesh","Paddy","15 Jun 2012","1666.50","1047.15"
"Uttar Pradesh","Paddy","16 Jun 2012","1929.70","1042.89"
"Uttar Pradesh","Paddy","17 Jun 2012","144.00","973.14"
"Uttar Pradesh","Paddy","18 Jun 2012","1457.50","1035.65"
"Uttar Pradesh","Paddy","19 Jun 2012","1800.70","1032.60"
"Uttar Pradesh","Paddy","20 Jun 2012","1845.50","1033.92"
"Uttar Pradesh","Paddy","21 Jun 2012","1849.00","1034.10"
"Uttar Pradesh","Paddy","22 Jun 2012","1524.50","1065.03"
"Uttar Pradesh","Paddy","23 Jun 2012","1791.80","1036.87"
"Uttar Pradesh","Paddy","24 Jun 2012","159.30","974.23"
"Uttar Pradesh","Paddy","25 Jun 2012","1303.70","1021.64"
"Uttar Pradesh","Paddy","26 Jun 2012","1432.70","1027.52"
"Uttar Pradesh","Paddy","27 Jun 2012","650.60","998.19"
"Uttar Pradesh","Paddy","28 Jun 2012","1286.80","1048.52"
"Uttar Pradesh","Paddy","29 Jun 2012","841.20","975.50"
"Uttar Pradesh","Paddy","30 Jun 2012","491.70","997.47"
"Uttar Pradesh","Paddy","01 Jul 2012","73.50","1064.08"
"Uttar Pradesh","Paddy","02 Jul 2012","1655.80","1011.48"
"Uttar Pradesh","Paddy","03 Jul 2012","1246.30","1014.42"
"Uttar Pradesh","Paddy","04 Jul 2012","1296.50","1020.95"
"Uttar Pradesh","Paddy","05 Jul 2012","1305.10","1008.28"
"Uttar Pradesh","Paddy","06 Jul 2012","1407.70","999.09"
"Uttar Pradesh","Paddy","07 Jul 2012","999.10","954.55"
"Uttar Pradesh","Paddy","08 Jul 2012","271.00","964.70"
"Uttar Pradesh","Paddy","09 Jul 2012","1071.50","993.25"
"Uttar Pradesh","Paddy","10 Jul 2012","811.90","1007.88"
"Uttar Pradesh","Paddy","11 Jul 2012","746.10","998.42"
"Uttar Pradesh","Paddy","12 Jul 2012","991.60","993.61"
"Uttar Pradesh","Paddy","13 Jul 2012","744.50","1010.88"
"Uttar Pradesh","Paddy","14 Jul 2012","941.00","1003.44"
"Uttar Pradesh","Paddy","15 Jul 2012","196.00","972.47"
"Uttar Pradesh","Paddy","16 Jul 2012","881.60","1007.14"
"Uttar Pradesh","Paddy","17 Jul 2012","1019.60","1006.29"
"Uttar Pradesh","Paddy","18 Jul 2012","1182.10","1004.11"
"Uttar Pradesh","Paddy","19 Jul 2012","1225.00","1013.42"
"Uttar Pradesh","Paddy","20 Jul 2012","1047.20","1030.40"
"Uttar Pradesh","Paddy","21 Jul 2012","848.00","1039.21"
"Uttar Pradesh","Paddy","22 Jul 2012","93.30","954.44"
"Uttar Pradesh","Paddy","23 Jul 2012","870.20","1047.44"
"Uttar Pradesh","Paddy","24 Jul 2012","674.00","1047.39"
"Uttar Pradesh","Paddy","25 Jul 2012","632.40","1039.79"
"Uttar Pradesh","Paddy","26 Jul 2012","517.00","1044.88"
"Uttar Pradesh","Paddy","27 Jul 2012","543.90","1051.69"
"Uttar Pradesh","Paddy","28 Jul 2012","357.00","1018.30"
"Uttar Pradesh","Paddy","29 Jul 2012","68.50","995.40"
"Uttar Pradesh","Paddy","30 Jul 2012","330.60","1021.93"
"Uttar Pradesh","Paddy","31 Jul 2012","247.90","1020.09"
"Uttar Pradesh","Paddy","01 Aug 2012","674.50","1047.93"
"Uttar Pradesh","Paddy","02 Aug 2012","507.60","1036.16"
"Uttar Pradesh","Paddy","03 Aug 2012","653.00","1065.61"
"Uttar Pradesh","Paddy","04 Aug 2012","764.00","1077.37"
"Uttar Pradesh","Paddy","05 Aug 2012","252.80","1074.70"
"Uttar Pradesh","Paddy","06 Aug 2012","681.10","1075.29"
"Uttar Pradesh","Paddy","07 Aug 2012","725.30","1074.03"
"Uttar Pradesh","Paddy","08 Aug 2012","804.00","1079.53"
"Uttar Pradesh","Paddy","09 Aug 2012","665.80","1083.27"
"Uttar Pradesh","Paddy","10 Aug 2012","522.60","1074.12"
"Uttar Pradesh","Paddy","11 Aug 2012","583.40","1069.86"
"Uttar Pradesh","Paddy","12 Aug 2012","155.50","1068.90"
"Uttar Pradesh","Paddy","13 Aug 2012","566.60","1083.55"
"Uttar Pradesh","Paddy","14 Aug 2012","468.40","1193.67"
"Uttar Pradesh","Paddy","15 Aug 2012","211.50","1133.02"
"Uttar Pradesh","Paddy","16 Aug 2012","466.30","1070.61"
"Uttar Pradesh","Paddy","17 Aug 2012","446.50","1080.58"
"Uttar Pradesh","Paddy","18 Aug 2012","1731.50","1120.05"
"Uttar Pradesh","Paddy","19 Aug 2012","122.00","1017.45"
"Uttar Pradesh","Paddy","20 Aug 2012","456.50","1109.64"
"Uttar Pradesh","Paddy","21 Aug 2012","723.60","1092.64"
"Uttar Pradesh","Paddy","22 Aug 2012","699.80","1075.91"
"Uttar Pradesh","Paddy","23 Aug 2012","347.40","1029.93"
"Uttar Pradesh","Paddy","24 Aug 2012","501.80","1075.00"
"Uttar Pradesh","Paddy","25 Aug 2012","590.90","1068.44"
"Uttar Pradesh","Paddy","26 Aug 2012","145.60","1036.19"
"Uttar Pradesh","Paddy","27 Aug 2012","636.00","1057.10"
"Uttar Pradesh","Paddy","28 Aug 2012","456.20","1151.73"
"Uttar Pradesh","Paddy","29 Aug 2012","685.70","1054.97"
"Uttar Pradesh","Paddy","30 Aug 2012","472.10","1071.53"
"Uttar Pradesh","Paddy","31 Aug 2012","244.70","1028.90"
"Uttar Pradesh","Paddy","01 Sep 2012","396.20","1060.15"
"Uttar Pradesh","Paddy","02 Sep 2012","147.50","1050.54"
"Uttar Pradesh","Paddy","03 Sep 2012","362.80","1046.28"
"Uttar Pradesh","Paddy","04 Sep 2012","342.00","1035.48"
"Uttar Pradesh","Paddy","05 Sep 2012","413.50","1043.13"
"Uttar Pradesh","Paddy","06 Sep 2012","363.70","1046.83"
"Uttar Pradesh","Paddy","07 Sep 2012","373.20","1040.01"
"Uttar Pradesh","Paddy","08 Sep 2012","374.00","1049.63"
"Uttar Pradesh","Paddy","09 Sep 2012","150.90","1054.01"
"Uttar Pradesh","Paddy","10 Sep 2012","343.60","1041.25"
"Uttar Pradesh","Paddy","11 Sep 2012","422.50","1049.56"
"Uttar Pradesh","Paddy","12 Sep 2012","428.20","1051.36"
"Uttar Pradesh","Paddy","13 Sep 2012","362.00","1036.45"
"Uttar Pradesh","Paddy","14 Sep 2012","381.10","1051.37"
"Uttar Pradesh","Paddy","15 Sep 2012","321.80","1046.02"
"Uttar Pradesh","Paddy","16 Sep 2012","99.90","1049.71"
"Uttar Pradesh","Paddy","17 Sep 2012","211.70","1044.64"
"Uttar Pradesh","Paddy","18 Sep 2012","253.40","1043.41"
"Uttar Pradesh","Paddy","19 Sep 2012","392.10","1045.19"
"Uttar Pradesh","Paddy","20 Sep 2012","265.30","1045.76"
"Uttar Pradesh","Paddy","21 Sep 2012","432.50","1055.71"
"Uttar Pradesh","Paddy","22 Sep 2012","436.90","1045.98"
"Uttar Pradesh","Paddy","23 Sep 2012","141.00","1050.86"
"Uttar Pradesh","Paddy","24 Sep 2012","383.50","1048.10"
"Uttar Pradesh","Paddy","25 Sep 2012","357.00","1039.21"
"Uttar Pradesh","Paddy","26 Sep 2012","592.70","1048.39"
"Uttar Pradesh","Paddy","27 Sep 2012","367.90","1046.02"
"Uttar Pradesh","Paddy","28 Sep 2012","778.90","1041.51"
"Uttar Pradesh","Paddy","29 Sep 2012","1004.70","1069.83"
"Uttar Pradesh","Paddy","30 Sep 2012","70.80","1045.98"
"Uttar Pradesh","Paddy","01 Oct 2012","820.50","1120.20"
"Uttar Pradesh","Paddy","02 Oct 2012","337.20","1128.93"
"Uttar Pradesh","Paddy","03 Oct 2012","1002.90","1106.85"
"Uttar Pradesh","Paddy","04 Oct 2012","972.60","1167.93"
"Uttar Pradesh","Paddy","05 Oct 2012","1295.80","1201.39"
"Uttar Pradesh","Paddy","06 Oct 2012","537.90","1168.89"
"Uttar Pradesh","Paddy","07 Oct 2012","167.00","1195.80"
"Uttar Pradesh","Paddy","08 Oct 2012","1508.30","1115.34"
"Uttar Pradesh","Paddy","09 Oct 2012","2076.80","1091.13"
"Uttar Pradesh","Paddy","10 Oct 2012","1965.10","1124.26"
"Uttar Pradesh","Paddy","11 Oct 2012","884.70","1218.95"
"Uttar Pradesh","Paddy","12 Oct 2012","1297.50","1208.86"
"Uttar Pradesh","Paddy","13 Oct 2012","2897.40","1116.23"
"Uttar Pradesh","Paddy","14 Oct 2012","581.00","1383.88"
"Uttar Pradesh","Paddy","15 Oct 2012","4415.10","1135.79"
"Uttar Pradesh","Paddy","16 Oct 2012","4185.60","1124.62"
"Uttar Pradesh","Paddy","17 Oct 2012","5967.90","1100.09"
"Uttar Pradesh","Paddy","18 Oct 2012","7433.70","1111.90"
"Uttar Pradesh","Paddy","19 Oct 2012","9182.20","1121.65"
"Uttar Pradesh","Paddy","20 Oct 2012","9599.10","1102.32"
"Uttar Pradesh","Paddy","21 Oct 2012","2088.40","1418.40"
"Uttar Pradesh","Paddy","22 Oct 2012","10844.00","1082.88"
"Uttar Pradesh","Paddy","23 Oct 2012","7494.30","1121.69"
"Uttar Pradesh","Paddy","24 Oct 2012","6497.70","1130.18"
"Uttar Pradesh","Paddy","25 Oct 2012","8532.80","1186.56"
"Uttar Pradesh","Paddy","26 Oct 2012","10962.40","1158.95"
"Uttar Pradesh","Paddy","27 Oct 2012","8836.80","1105.63"
"Uttar Pradesh","Paddy","28 Oct 2012","2447.00","1320.74"
"Uttar Pradesh","Paddy","29 Oct 2012","11245.40","1106.09"
"Uttar Pradesh","Paddy","30 Oct 2012","32045.50","1073.39"
"Uttar Pradesh","Paddy","31 Oct 2012","38725.30","1094.60"
"Uttar Pradesh","Paddy","01 Nov 2012","22181.20","1141.88"
"Uttar Pradesh","Paddy","02 Nov 2012","20463.50","1116.94"
"Uttar Pradesh","Paddy","03 Nov 2012","22401.55","1139.05"
"Uttar Pradesh","Paddy","04 Nov 2012","6749.35","1315.60"
"Uttar Pradesh","Paddy","05 Nov 2012","33859.35","1466.98"
"Uttar Pradesh","Paddy","06 Nov 2012","26053.65","1152.87"
"Uttar Pradesh","Paddy","07 Nov 2012","25202.70","1141.01"
"Uttar Pradesh","Paddy","08 Nov 2012","26253.50","1171.04"
"Uttar Pradesh","Paddy","09 Nov 2012","29783.84","1157.77"
"Uttar Pradesh","Paddy","10 Nov 2012","28987.05","1127.59"
"Uttar Pradesh","Paddy","11 Nov 2012","10124.95","1243.24"
"Uttar Pradesh","Paddy","12 Nov 2012","22120.18","1165.61"
"Uttar Pradesh","Paddy","13 Nov 2012","21270.35","1103.94"
"Uttar Pradesh","Paddy","14 Nov 2012","5953.00","1088.06"
"Uttar Pradesh","Paddy","15 Nov 2012","15367.65","1119.22"
"Uttar Pradesh","Paddy","16 Nov 2012","25387.10","1299.22"
"Uttar Pradesh","Paddy","17 Nov 2012","26027.55","1218.04"
"Uttar Pradesh","Paddy","18 Nov 2012","8228.90","1510.46"
"Uttar Pradesh","Paddy","19 Nov 2012","36545.70","1180.61"
"Uttar Pradesh","Paddy","20 Nov 2012","31792.60","1197.05"
"Uttar Pradesh","Paddy","21 Nov 2012","29683.40","1094.46"
"Uttar Pradesh","Paddy","22 Nov 2012","33810.70","1193.90"
"Uttar Pradesh","Paddy","23 Nov 2012","38587.30","1240.28"
"Uttar Pradesh","Paddy","24 Nov 2012","33476.40","1198.50"
"Uttar Pradesh","Paddy","25 Nov 2012","10319.50","1565.74"
"Uttar Pradesh","Paddy","26 Nov 2012","42687.80","1199.88"
"Uttar Pradesh","Paddy","27 Nov 2012","47479.10","1193.05"
"Uttar Pradesh","Paddy","28 Nov 2012","27641.00","1117.51"
"Uttar Pradesh","Paddy","29 Nov 2012","45481.30","1175.08"
"Uttar Pradesh","Paddy","30 Nov 2012","49039.00","1202.22"
"Uttar Pradesh","Paddy","01 Dec 2012","40841.60","1158.59"
"Uttar Pradesh","Paddy","02 Dec 2012","10929.00","1308.08"
"Uttar Pradesh","Paddy","03 Dec 2012","45121.90","1156.48"
"Uttar Pradesh","Paddy","04 Dec 2012","38087.40","1176.53"
"Uttar Pradesh","Paddy","05 Dec 2012","68949.60","1099.87"
"Uttar Pradesh","Paddy","06 Dec 2012","26786.00","1221.37"
"Uttar Pradesh","Paddy","07 Dec 2012","36802.10","1186.91"
"Uttar Pradesh","Paddy","08 Dec 2012","31595.80","1199.33"
"Uttar Pradesh","Paddy","09 Dec 2012","9041.00","1418.56"
"Uttar Pradesh","Paddy","10 Dec 2012","35928.40","1186.08"
"Uttar Pradesh","Paddy","11 Dec 2012","32153.80","1192.12"
"Uttar Pradesh","Paddy","12 Dec 2012","30100.10","1131.99"
"Uttar Pradesh","Paddy","13 Dec 2012","32104.90","1228.37"
"Uttar Pradesh","Paddy","14 Dec 2012","26376.60","1227.13"
"Uttar Pradesh","Paddy","15 Dec 2012","30380.40","1193.80"
"Uttar Pradesh","Paddy","16 Dec 2012","8039.50","1427.74"
"Uttar Pradesh","Paddy","17 Dec 2012","27455.80","1206.69"
"Uttar Pradesh","Paddy","18 Dec 2012","29490.80","1138.93"
"Uttar Pradesh","Paddy","19 Dec 2012","26779.80","1125.66"
"Uttar Pradesh","Paddy","20 Dec 2012","24207.70","1189.82"
"Uttar Pradesh","Paddy","21 Dec 2012","25393.10","1274.13"
"Uttar Pradesh","Paddy","22 Dec 2012","24237.60","1289.97"
"Uttar Pradesh","Paddy","23 Dec 2012","7571.30","1287.47"
"Uttar Pradesh","Paddy","24 Dec 2012","21356.20","1309.14"
"Uttar Pradesh","Paddy","25 Dec 2012","23442.90","1261.35"
"Uttar Pradesh","Paddy","26 Dec 2012","22896.30","1259.11"
"Uttar Pradesh","Paddy","27 Dec 2012","25175.70","1252.68"
"Uttar Pradesh","Paddy","28 Dec 2012","20685.30","1272.48"
"Uttar Pradesh","Paddy","29 Dec 2012","18917.00","1318.14"
"Uttar Pradesh","Paddy","30 Dec 2012","6466.80","1270.99"
"Uttar Pradesh","Paddy","31 Dec 2012","24656.80","1282.79"
"Uttar Pradesh","Paddy","01 Jan 2013","19387.30","1269.03"
"Uttar Pradesh","Paddy","02 Jan 2013","19072.70","1237.42"
"Uttar Pradesh","Paddy","03 Jan 2013","17709.50","1278.62"
"Uttar Pradesh","Paddy","04 Jan 2013","30180.50","1840.14"
"Uttar Pradesh","Paddy","05 Jan 2013","16130.80","1272.91"
"Uttar Pradesh","Paddy","06 Jan 2013","5839.50","1187.41"
"Uttar Pradesh","Paddy","07 Jan 2013","15928.30","1254.71"
"Uttar Pradesh","Paddy","08 Jan 2013","17333.70","1254.89"
"Uttar Pradesh","Paddy","09 Jan 2013","18335.10","1229.66"
"Uttar Pradesh","Paddy","10 Jan 2013","17043.60","1235.91"
"Uttar Pradesh","Paddy","11 Jan 2013","17717.80","1243.24"
"Uttar Pradesh","Paddy","12 Jan 2013","16127.40","1243.61"
"Uttar Pradesh","Paddy","13 Jan 2013","6257.80","1258.02"
"Uttar Pradesh","Paddy","14 Jan 2013","15414.20","1265.73"
"Uttar Pradesh","Paddy","15 Jan 2013","16213.60","1234.81"
"Uttar Pradesh","Paddy","16 Jan 2013","13671.60","1236.00"
"Uttar Pradesh","Paddy","17 Jan 2013","12980.70","1286.01"
"Uttar Pradesh","Paddy","18 Jan 2013","12985.50","1252.61"
"Uttar Pradesh","Paddy","19 Jan 2013","12560.20","1274.85"
"Uttar Pradesh","Paddy","20 Jan 2013","4717.00","1290.11"
"Uttar Pradesh","Paddy","21 Jan 2013","12715.60","1261.73"
"Uttar Pradesh","Paddy","22 Jan 2013","13266.40","1242.29"
"Uttar Pradesh","Paddy","23 Jan 2013","13868.80","1226.67"
"Uttar Pradesh","Paddy","24 Jan 2013","14056.20","1253.72"
"Uttar Pradesh","Paddy","25 Jan 2013","14010.90","1255.84"
"Uttar Pradesh","Paddy","26 Jan 2013","4493.00","1494.99"
"Uttar Pradesh","Paddy","27 Jan 2013","5184.90","1283.83"
"Uttar Pradesh","Paddy","28 Jan 2013","17400.10","1249.90"
"Uttar Pradesh","Paddy","29 Jan 2013","11690.60","1282.79"
"Uttar Pradesh","Paddy","30 Jan 2013","16604.60","1219.97"
"Uttar Pradesh","Paddy","31 Jan 2013","25682.90","1224.30"
"Uttar Pradesh","Paddy","01 Feb 2013","12937.00","1259.62"
